INTERNAL_CODE	KEYWORD	LABEL	CODELIST_ID	TERM_ID	KEYWORD_TYPE	TERM_NAME	SYNONYM_TYPE	SOURCE
15789	drug/metabolite ratio	PKPARM	C85493	PKPARM:2000323	SYNONYM	Exposure ratio drug/ metabolite	RELATED	VX
15790	mr-1 (cmax(bay 43-9006)/cmax(bay 67-3472)	PKPARM	C85493	PKPARM:2000323	SYNONYM	Exposure ratio drug/ metabolite	RELATED	VX
15791	major metabolite/test compound aucs(0-2h) metabolic ratio	PKPARM	C85493	PKPARM:2000323	SYNONYM	Exposure ratio drug/ metabolite	RELATED	VX
15792	metabolic ratio	PKPARM	C85493	PKPARM:2000323	SYNONYM	Exposure ratio drug/ metabolite	RELATED	VX
15793	metabolic ratio (rmet)	PKPARM	C85493	PKPARM:2000323	SYNONYM	Exposure ratio drug/ metabolite	RELATED	VX
15794	metabolite a/test compound	PKPARM	C85493	PKPARM:2000323	SYNONYM	Exposure ratio drug/ metabolite	RELATED	VX
15795	metabolite b/test compound	PKPARM	C85493	PKPARM:2000323	SYNONYM	Exposure ratio drug/ metabolite	RELATED	VX
15796	rm : molar metabolic ratio gga_iris_ser183/gga_iris_ser096	PKPARM	C85493	PKPARM:2000323	SYNONYM	Exposure ratio drug/ metabolite	RELATED	VX
15797	rm : molar metabolic ratio metabolite 1/gga_iris_ser096	PKPARM	C85493	PKPARM:2000323	SYNONYM	Exposure ratio drug/ metabolite	RELATED	VX
15798	tissue/plasma ratio	PKPARM	C85493	PKPARM:2000325	PRIMARY	 	 	 
15799	blood-to plasma ratio	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15800	blood/plasma ratio	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15801	blood:plasma concentration ratios	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15802	brain/plasma ratio	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15803	brain/blood ratio	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15804	cerebro spinal fluid/plasma ratio	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15805	kidney/blood ratio	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15806	liver/blood ratio	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15807	lung/blood ratio	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15808	lymph nodes/blood ratio	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15809	ratio auc (0-24h,axillary lymph nodes) /auc (0-24h,blood)	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15810	ratio auc (0-24h,bronchial lymph nodes) /auc (0-24h,blood)	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15811	ratio auc (0-24h,mandibular lymph nodes) /auc (0-24h,blood)	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15812	ratio auc (0-24h,mesenteric lymph nodes) /auc (0-24h,blood)	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15813	ratio auc (0-24h,skin) /auc (0-24h,blood)	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15814	ratio auc (0-24h,spleen) /auc (0-24h,blood)	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15815	ratio auc (0-24h,thymus) /auc (0-24h,blood)	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15816	ratio auc (0-24h,tongue) /auc (0-24h,blood)	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15817	ratio axillary lymph node/blood concentration	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15818	ratio axillary lymph nodes/ blood concentration	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15819	ratio bronchial lymph nodes/ blood concentration	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15820	ratio mandibular lymph node/blood concentration	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15821	ratio mandibular lymph nodes/ blood concentration	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15822	ratio mesenteric lymph node/blood concentration	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15823	ratio mesenteric lymph nodes/ blood concentration	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15824	ratio skin/ blood concentration	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15825	ratio spleen/ blood concentration	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15826	ratio spleen/blood concentration	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15827	ratio thymus/ blood concentration	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15828	ratio thymus/blood concentration	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15829	ratio tongue/ blood concentration	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15830	ratio tracheo-bronchial lymph node/blood concentration	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15831	ratiothymus/blood concentration	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15832	skin/blood ratio	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15833	testes/blood ratio	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15834	tissue/plasma concentration (epididymis)	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15835	tissue/plasma concentration (ovary)	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15836	tissue/plasma concentration (prostate)	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15837	tissue/plasma concentration (testis)	PKPARM	C85493	PKPARM:2000325	SYNONYM	tissue/plasma ratio	RELATED	VX
15838	bioavailability	PKPARM	C85493	PKPARM:2000327	PRIMARY	 	 	 
15839	auc po/auc iv	PKPARM	C85493	PKPARM:2000327	SYNONYM	bioavailability	RELATED	VX
15840	bioavailability  blood	PKPARM	C85493	PKPARM:2000327	SYNONYM	bioavailability	RELATED	VX
15841	bioavailability  plasma	PKPARM	C85493	PKPARM:2000327	SYNONYM	bioavailability	RELATED	VX
15842	bioavailability relative  (rel. bav)	PKPARM	C85493	PKPARM:2000327	SYNONYM	bioavailability	RELATED	VX
15843	oral bioavailability (f)	PKPARM	C85493	PKPARM:2000327	SYNONYM	bioavailability	RELATED	VX
15844	cmax ratio male/female	PKPARM	C85493	PKPARM:2000559	PRIMARY	 	 	 
15845	female/ male c max	PKPARM	C85493	PKPARM:2000559	SYNONYM	Cmax ratio male/female	RELATED	VX
15846	gender factor(cmax)	PKPARM	C85493	PKPARM:2000559	SYNONYM	Cmax ratio male/female	RELATED	VX
15847	ratio female/male for cmax	PKPARM	C85493	PKPARM:2000559	SYNONYM	Cmax ratio male/female	RELATED	VX
15848	ratio of the mean cmax between males and females (cmax(m/f ratio))	PKPARM	C85493	PKPARM:2000559	SYNONYM	Cmax ratio male/female	RELATED	VX
15849	sex ratio [cmax female/cmax male]	PKPARM	C85493	PKPARM:2000559	SYNONYM	Cmax ratio male/female	RELATED	VX
15850	sex ratio [cmax female/male]	PKPARM	C85493	PKPARM:2000559	SYNONYM	Cmax ratio male/female	RELATED	VX
15851	sex ratio calculated from  dried blood spot data c max female/male	PKPARM	C85493	PKPARM:2000559	SYNONYM	Cmax ratio male/female	RELATED	VX
15852	sex ratio for c(eoi) (female/male)	PKPARM	C85493	PKPARM:2000559	SYNONYM	Cmax ratio male/female	RELATED	VX
15853	tissue concentration	PKPARM	C85493	PKPARM:2000729	PRIMARY	 	 	 
15854	adipose tissues concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15855	adrenal (cortex) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15856	adrenal (medulla) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15857	adrenal concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15858	adrenal concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15859	adrenal gland concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15860	adrenal gland concentrations (pigmented rats)	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15861	adrenals concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15862	adrenals concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15863	aorta concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15864	aorta concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15865	axillary lymph node (left) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15866	axillary lymph node (right) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15867	bile concentration 8-10	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15868	bladder concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15869	blood vessel wall concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15870	bone concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15871	bone marrow concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15872	bone marrow concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15873	bone marrow concentrations (pigmented rats)	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15874	bone mineral concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15875	brain (3rd ventricle) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15876	brain (cerebellar white matter) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15877	brain (cerebellum) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15878	brain (cerebral cortex) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15879	brain (dura mater) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15880	brain (inf. colliculus) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15881	brain (lateral septal nu) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15882	brain (olfactory bulb) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15883	brain (reticular nu) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15884	brain (sup. colliculus) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15885	brain (cerebellum, fissure) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15886	brain (corpus callosum) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15887	brain (fornix) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15888	brain (inf colliculus) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15889	brain (lat septal nu) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15890	brain (mean) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15891	brain (spinal chord) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15892	brain (sup colliculus) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15893	bronchial lymph node concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15894	brown fat concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15895	brown fat concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15896	c (lung)	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15897	c of gga_iris_ser041-4	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15898	c(0) bone	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15899	c(0) lung	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15900	c(0) muscle	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15901	cartilage (knee) concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15902	cartilage concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15903	cerebellum concentrations (pigmented rats)	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15904	cerebrum concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15905	choroid plexus concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15906	concentrations in non-pigmented skin	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15907	concentrations in pigmented skin	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15908	costae concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15909	cranium concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15910	endbrain concentrations (pigmented rats)	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15911	epididymes concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15912	epididymis concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15913	epidydimis concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15914	epidydimistndnd concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15915	esophagus concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15916	eye (choroid) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15917	eye (lens) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15918	eye (ocular membranes) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15919	eye (vitreous body) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15920	eye concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15921	eyes concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15922	fat brown concentrations (pigmented rats)	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15923	fat concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15924	fat concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15925	fat white concentrations (pigmented rats)	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15926	femur concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15927	fore stomach concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15928	g.i. tract (total) concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15929	g.i. tract concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15930	g.i. tract total concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15931	gall bladder concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15932	gall bladder concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15933	gall bladder content concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15934	gonads concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15935	gut concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15936	hair (tactile hair) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15937	hair (tactile) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15938	harderian gland concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15939	heart (atrium) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15940	heart (papillar) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15941	heart (ventricle) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15942	heart concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15943	hypohysis concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15944	incisor concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15945	inguinal lymph node (left) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15946	inguinal lymph node (right) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15947	intest.wall (colon) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15948	intest.wall (duodenum) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15949	intestinal wall (colon concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15950	intestinal wall (colon) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15951	intestinal wall (duodenum) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15952	intestine content concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15953	kidney (cm junction) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15954	kidney (cortex) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15955	kidney (medulla) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15956	kidney (pelvis) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15957	kidney concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15958	kidney concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15959	kidney concentrations (pigmented rats)	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15960	kidney cortex concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15961	kidney cortex concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15962	kidney medulla concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15963	kidney medulla concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15964	kidneys concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15965	lachrymal gland concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15966	laniary tooth concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15967	large intestine concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15968	large intestine concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15969	large intestines with contents concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15970	liver - away from the bile duct concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15971	liver - near bile duct concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15972	liver concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15973	liver concentrations (pigmented rats)	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15974	lumbar white fat (beneath the skin) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15975	lung concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15976	lung concentrations (pigmented rats)	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15977	lungs concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15978	lungs concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15979	lymph nodes (axillar) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15980	lymph nodes concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15981	lymph nodes concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15982	mandibula concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15983	mandibular lymph node (left) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15984	mandibular lymph node (right) concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15985	maxilla concentrations	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15986	mean axillary lymph node concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15987	mean axillary lymph nodes concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15988	mean bronchial lymph nodes concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15989	mean concentration in the content of the jejunum	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15990	mean concentration in the jejunal mucosa	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15991	mean lymph node concetration (cmean)	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15992	mean mandibular lymph node concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15993	mean mandibular lymph nodes concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15994	mean mesenteric lymph node concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15995	mean mesenteric lymph nodes concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15996	mean spleen concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15997	mean spleen concetration (cmean)	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15998	mean thymus concentration	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
15999	mean thymus concetration (cmean)	PKPARM	C85493	PKPARM:2000729	SYNONYM	tissue concentration	RELATED	VX
