INTERNAL_CODE	KEYWORD	LABEL	TERM_ID	KEYWORD_TYPE	SYNONYM_DAT	IS_A	IS_PART_OF	SEND_DOMAIN_CODE	SEND_DOMAIN_DESC
10391	shaking themselves	CLINICAL_DOMAIN	ILO:0000549	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10392	shakes, sporadic	CLINICAL_DOMAIN	ILO:0000549	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10393	shakes (within 1 hour after dosing)	CLINICAL_DOMAIN	ILO:0000549	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10394	shakes (within 3 hours of dosing)	CLINICAL_DOMAIN	ILO:0000549	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10395	shakes	CLINICAL_DOMAIN	ILO:0000549	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10396	shakes before death	CLINICAL_DOMAIN	ILO:0000549	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10397	shakes (on the trunck)	CLINICAL_DOMAIN	ILO:0000549	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10398	body shaking	CLINICAL_DOMAIN	ILO:0000549	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10399	generalized shakes	CLINICAL_DOMAIN	ILO:0000549	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10400	shivering	CLINICAL_DOMAIN	ILO:0000550	NAME	 	ILO:0000056	 	CL	CLINICAL_DOMAIN
10401	whole body shivering	CLINICAL_DOMAIN	ILO:0000550	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10402	whole-body trembling	CLINICAL_DOMAIN	ILO:0000550	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10403	shortened tail	IN_LIFE_OBSERVATION	ILO:0000551	NAME	 	ILO:0000045	 	 	 
10404	shuffling gait	CLINICAL_DOMAIN	ILO:0000552	NAME	 	ILO:0000056	 	CL	CLINICAL_DOMAIN
10405	abnormal gait/shuffling locomotion	CLINICAL_DOMAIN	ILO:0000552	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10406	abnormal gait/ shuffling locomotion	CLINICAL_DOMAIN	ILO:0000552	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10407	abnormal gait/shuffling feet	CLINICAL_DOMAIN	ILO:0000552	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10408	abnormal gait/ shuffling feet	CLINICAL_DOMAIN	ILO:0000552	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10409	side stepping gait	CLINICAL_DOMAIN	ILO:0000553	NAME	 	ILO:0000056	 	CL	CLINICAL_DOMAIN
10410	right forelimb walking with a sideways gait;	CLINICAL_DOMAIN	ILO:0000553	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10411	signs of discomfort	BEHAVIORAL_DOMAIN	ILO:0000554	NAME	 	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10412	signs of discomfort > 5 min post-injection	BEHAVIORAL_DOMAIN	ILO:0000554	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10413	signs of discomfort in connection with dosing (occasional)	BEHAVIORAL_DOMAIN	ILO:0000554	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10414	comment (appears uncomfortable) (increase)	BEHAVIORAL_DOMAIN	ILO:0000554	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10415	comment (appears uncomfortable)	BEHAVIORAL_DOMAIN	ILO:0000554	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10416	signs of discomfort < 5 min post-injection	BEHAVIORAL_DOMAIN	ILO:0000554	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10417	skin abnormal	CLINICAL_DOMAIN	ILO:0000555	NAME	 	ILO:0000019	 	CL	CLINICAL_DOMAIN
10418	skin changes at injection site	CLINICAL_DOMAIN	ILO:0000555	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
10419	skin sensitisation	CLINICAL_DOMAIN	ILO:0000556	NAME	 	ILO:0000021	 	CL	CLINICAL_DOMAIN
10420	skin tone altered	CLINICAL_DOMAIN	ILO:0000557	NAME	 	ILO:0000021	 	CL	CLINICAL_DOMAIN
10421	skin tone was altered	CLINICAL_DOMAIN	ILO:0000557	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10422	altered skin tone	CLINICAL_DOMAIN	ILO:0000557	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10423	skintone altered	CLINICAL_DOMAIN	ILO:0000557	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10424	skintonealtered	CLINICAL_DOMAIN	ILO:0000557	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10425	of skin tone	CLINICAL_DOMAIN	ILO:0000557	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10426	skin tone decreased	CLINICAL_DOMAIN	ILO:0000558	NAME	 	ILO:0000021	 	CL	CLINICAL_DOMAIN
10427	lloss of skin tone	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10428	loss skin tone	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10429	slight loss of skin tone	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10430	loss skintone	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10431	+ + + loss of skin elasticity	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10432	+ + loss of skin elasticity	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10433	decreased skin turgor	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10434	+ loss of skin elasticity	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10435	skin fold remains after pinching	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10436	skintone loss	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10437	skin tone loss	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10438	skin turgor decreased	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10439	loss in skin tone	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10440	lack of skin tone	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10441	skin elasticity decreased	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10442	skin elasticity reduced	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10443	reduced skin elasticity	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10444	skintone altered, loss	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10445	loss of skin elasticity	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10446	reduction in skin elasticity	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10447	skintone altered loss	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10448	skin tone altered, loss	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10449	skin tone altered loss	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10450	loss of skintone	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10451	loss of skin tone	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10452	skintone altered\\loss	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10453	loss of skin tine	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10454	skin tone altered\\loss	CLINICAL_DOMAIN	ILO:0000558	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10455	skin tone tightened	CLINICAL_DOMAIN	ILO:0000559	NAME	 	ILO:0000021	 	CL	CLINICAL_DOMAIN
10456	skin tightenng (shoulder, dorsal and ventral surfaces))	CLINICAL_DOMAIN	ILO:0000559	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10457	skin tone altered (tightened)	CLINICAL_DOMAIN	ILO:0000559	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10458	skin tightenng (shoulder)	CLINICAL_DOMAIN	ILO:0000559	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10459	skin tightening	CLINICAL_DOMAIN	ILO:0000559	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10460	skin tight	CLINICAL_DOMAIN	ILO:0000559	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10461	skin tightened	CLINICAL_DOMAIN	ILO:0000559	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10462	tightening of the skin	CLINICAL_DOMAIN	ILO:0000559	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10463	skin tone altered tightened	CLINICAL_DOMAIN	ILO:0000559	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10464	skin/fur damage	CLINICAL_DOMAIN	ILO:0000560	NAME	 	ILO:0000019	 	CL	CLINICAL_DOMAIN
10465	skin damage due to injection	CLINICAL_DOMAIN	ILO:0000560	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
10466	unspecified skin and fur damage	CLINICAL_DOMAIN	ILO:0000560	SYNONYM	RELATED [VX]	ILO:0000019	 	CL	CLINICAL_DOMAIN
10467	slipped harness during dosing	IN_LIFE_OBSERVATION	ILO:0000561	NAME	 	ILO:0000084	 	 	 
10468	slow movements	CLINICAL_DOMAIN	ILO:0000562	NAME	 	ILO:0000056	 	CL	CLINICAL_DOMAIN
10469	slow movement approximately % hour after dosing;	CLINICAL_DOMAIN	ILO:0000562	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10470	movements - slow	CLINICAL_DOMAIN	ILO:0000562	SYNONYM	EXACT [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10471	slow and laboured movements	CLINICAL_DOMAIN	ILO:0000562	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10472	slow deliberate movements	CLINICAL_DOMAIN	ILO:0000562	SYNONYM	RELATED [VX]	ILO:0000056	 	CL	CLINICAL_DOMAIN
10473	sluggish	BEHAVIORAL_DOMAIN	ILO:0000563	NAME	 	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10474	sluggishness	BEHAVIORAL_DOMAIN	ILO:0000563	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10475	small appearance	CLINICAL_DOMAIN	ILO:0000564	NAME	 	ILO:0000035	 	CL	CLINICAL_DOMAIN
10476	small in appearance	CLINICAL_DOMAIN	ILO:0000564	SYNONYM	RELATED [VX]	ILO:0000035	 	CL	CLINICAL_DOMAIN
10477	snapping	BEHAVIORAL_DOMAIN	ILO:0000565	NAME	 	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10478	sneezing	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000566	NAME	 	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10479	breathing, sneezing (initial check)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000566	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10480	unspecific observation: sneezing	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000566	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10481	breathing, sneezing (during exposure)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000566	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10482	breathing, sneezing (final check)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000566	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10483	respiration - sneezing	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000566	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10484	respiration: sneezing	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000566	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10485	breathing, sneezing (days immediately after exposure)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000566	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10486	breathing, sneezing (as late as possible in the working day)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000566	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10487	breathing, sneezing (additional observation)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000566	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10488	breathing, sneezing (0.5 to 2 hours after exposure)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000566	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10489	sniffing	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	NAME	 	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10490	sniffing (2 session)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10491	sniffing (1 session)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10492	sniffing (6 session)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10493	sniffing (5 session)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10494	sniffing (4 session)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10495	sniffing (3 session)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10496	sniffing cage bottom (session 4)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10497	sniffing cage bottom (session 3)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10498	sniffing cage bottom (session 2)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10499	sniffing cage bottom (session 1)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10500	sniffing increased	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10501	sniffing (session 1)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10502	sniffing cage bottom (session 5)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10503	sniffing cage bottom (session 6)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10504	sniffing (session 4)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10505	sniffing (session 5)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10506	sniffing (session 2)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10507	sniffing (session 3)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10508	sniffing (session 6)	RESPIRATORY_FINDINGS_DOMAIN	ILO:0000567	SYNONYM	RELATED [VX]	ILO:0000007	 	RE	RESPIRATORY_FINDINGS_DOMAIN
10509	snorting	BEHAVIORAL_DOMAIN	ILO:0000568	NAME	 	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10510	soft fur	CLINICAL_DOMAIN	ILO:0000569	NAME	 	ILO:0000021	 	CL	CLINICAL_DOMAIN
10511	abnormal (soft) fur	CLINICAL_DOMAIN	ILO:0000569	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10512	abnormal (soft) fur,	CLINICAL_DOMAIN	ILO:0000569	SYNONYM	RELATED [VX]	ILO:0000021	 	CL	CLINICAL_DOMAIN
10513	somnolence	BEHAVIORAL_DOMAIN	ILO:0000570	NAME	 	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10514	slight to moderate apathy	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10515	slight somnolence	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10516	sleep	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10517	sleepy	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10518	sleep following by sedation	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10519	+ + lethargy	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10520	apathy, moderate	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10521	apathy following 4th blood-sample	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10522	slight apathy after application	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10523	slight apathy	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10524	apathy, slight	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10525	apathy, slight to severe	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10526	very lethargic	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10527	apathy moderate	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10528	difficult to arouse	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10529	apathy (slight)	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10530	apathy slight	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10531	severe apathy	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10532	behavioral; somnolence	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10533	reducet alertness	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10534	drowsiness	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10535	tired	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10536	drowsiness during the last hour of infusion	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10537	drowsiness during the last minutes of infusion	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10538	drowsiness from 11 min. after start of infusion	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10539	drowsiness from half an hour after start of infusion	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10540	drowsiness or apathy	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10541	drowsy	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10542	lethargy, slight	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10543	lethargy slight and transient	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10544	slightly drowsy	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10545	lethargy, moderate	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10546	animal drowsy/asleep	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10547	lethargy, severe	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10548	lethargy after dosing	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10549	lethargy for a few hours	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10550	lethargic	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10551	lethargy	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10552	semi stuporous state	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10553	intense sedation after treatment	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10554	marked sedation	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10555	slightly lethargic	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10556	was unaware of its surroundings	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10557	apathy	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10558	apathetic or somnolent	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10559	transient stage of sedation	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
10560	apathic	BEHAVIORAL_DOMAIN	ILO:0000570	SYNONYM	RELATED [VX]	ILO:0000009	 	BH	BEHAVIORAL_DOMAIN
