INTERNAL_CODE	KEYWORD	LABEL	SUB_LABEL	OID	EXT_CODE_ID	KEYWORD_TYPE
17313	Liter per Minute per Microgram per Meter Squared per Day	PKUDUG_(L/min)/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	(L/min)/(ug/m2/day)	PKUDUG	C120760	PRIMARY
17314	Liter per Microgram per Minute	PKUDUG_(L/min)/ug_PK UNITS OF MEASURE - DOSE UG	(L/min)/ug	PKUDUG	C85666	PRIMARY
17315	(L/day)/(mg/day)	PKUDUG_(mL/day)/(ug/day)_PK UNITS OF MEASURE - DOSE UG	(mL/day)/(ug/day)	PKUDUG	C120728	SYNONYM
17316	(mL/day)/(ug/day)	PKUDUG_(mL/day)/(ug/day)_PK UNITS OF MEASURE - DOSE UG	(mL/day)/(ug/day)	PKUDUG	C120728	SYNONYM
17317	Liter per Day per Milligram per Day	PKUDUG_(mL/day)/(ug/day)_PK UNITS OF MEASURE - DOSE UG	(mL/day)/(ug/day)	PKUDUG	C120728	PRIMARY
17318	(L/day)/(mg/kg)	PKUDUG_(mL/day)/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	(mL/day)/(ug/kg)	PKUDUG	C120729	SYNONYM
17319	(mL/day)/(ug/kg)	PKUDUG_(mL/day)/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	(mL/day)/(ug/kg)	PKUDUG	C120729	SYNONYM
17320	Liter per Day per Milligram per Kilogram	PKUDUG_(mL/day)/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	(mL/day)/(ug/kg)	PKUDUG	C120729	PRIMARY
17321	(L/day)/(mg/kg/day)	PKUDUG_(mL/day)/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	(mL/day)/(ug/kg/day)	PKUDUG	C120730	SYNONYM
17322	(mL/day)/(ug/kg/day)	PKUDUG_(mL/day)/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	(mL/day)/(ug/kg/day)	PKUDUG	C120730	SYNONYM
17323	Liter per Day per Milligram per Kilogram per Day	PKUDUG_(mL/day)/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	(mL/day)/(ug/kg/day)	PKUDUG	C120730	PRIMARY
17324	(L/day)/(mg/m2)	PKUDUG_(mL/day)/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	(mL/day)/(ug/m2)	PKUDUG	C120731	SYNONYM
17325	(mL/day)/(ug/m2)	PKUDUG_(mL/day)/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	(mL/day)/(ug/m2)	PKUDUG	C120731	SYNONYM
17326	Liter per Day per Milligram per Meter Squared	PKUDUG_(mL/day)/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	(mL/day)/(ug/m2)	PKUDUG	C120731	PRIMARY
17327	(L/day)/(mg/m2/day)	PKUDUG_(mL/day)/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	(mL/day)/(ug/m2/day)	PKUDUG	C120732	SYNONYM
17328	(mL/day)/(ug/m2/day)	PKUDUG_(mL/day)/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	(mL/day)/(ug/m2/day)	PKUDUG	C120732	SYNONYM
17329	Liter per Day per Milligram per Meter Squared per Day	PKUDUG_(mL/day)/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	(mL/day)/(ug/m2/day)	PKUDUG	C120732	PRIMARY
17330	(L/day)/mg	PKUDUG_(mL/day)/ug_PK UNITS OF MEASURE - DOSE UG	(mL/day)/ug	PKUDUG	C85672	SYNONYM
17331	(mL/day)/ug	PKUDUG_(mL/day)/ug_PK UNITS OF MEASURE - DOSE UG	(mL/day)/ug	PKUDUG	C85672	SYNONYM
17332	Liter per Milligram per Day	PKUDUG_(mL/day)/ug_PK UNITS OF MEASURE - DOSE UG	(mL/day)/ug	PKUDUG	C85672	PRIMARY
17333	(L/h)/(mg/day)	PKUDUG_(mL/h)/(ug/day)_PK UNITS OF MEASURE - DOSE UG	(mL/h)/(ug/day)	PKUDUG	C120740	SYNONYM
17334	(mL/h)/(ug/day)	PKUDUG_(mL/h)/(ug/day)_PK UNITS OF MEASURE - DOSE UG	(mL/h)/(ug/day)	PKUDUG	C120740	SYNONYM
17335	Liter per Hour per Milligram per Day	PKUDUG_(mL/h)/(ug/day)_PK UNITS OF MEASURE - DOSE UG	(mL/h)/(ug/day)	PKUDUG	C120740	PRIMARY
17336	(L/h)/(mg/kg)	PKUDUG_(mL/h)/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	(mL/h)/(ug/kg)	PKUDUG	C120741	SYNONYM
17337	(mL/h)/(ug/kg)	PKUDUG_(mL/h)/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	(mL/h)/(ug/kg)	PKUDUG	C120741	SYNONYM
17338	Liter per Hour per Milligram per Kilogram	PKUDUG_(mL/h)/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	(mL/h)/(ug/kg)	PKUDUG	C120741	PRIMARY
17339	(L/h)/(mg/kg/day)	PKUDUG_(mL/h)/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	(mL/h)/(ug/kg/day)	PKUDUG	C120742	SYNONYM
17340	(mL/h)/(ug/kg/day)	PKUDUG_(mL/h)/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	(mL/h)/(ug/kg/day)	PKUDUG	C120742	SYNONYM
17341	Liter per Hour per Milligram per Kilogram per Day	PKUDUG_(mL/h)/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	(mL/h)/(ug/kg/day)	PKUDUG	C120742	PRIMARY
17342	(L/h)/(mg/m2)	PKUDUG_(mL/h)/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	(mL/h)/(ug/m2)	PKUDUG	C120743	SYNONYM
17343	(mL/h)/(ug/m2)	PKUDUG_(mL/h)/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	(mL/h)/(ug/m2)	PKUDUG	C120743	SYNONYM
17344	Liter per Hour per Milligram per Meter Squared	PKUDUG_(mL/h)/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	(mL/h)/(ug/m2)	PKUDUG	C120743	PRIMARY
17345	(L/h)/(mg/m2/day)	PKUDUG_(mL/h)/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	(mL/h)/(ug/m2/day)	PKUDUG	C120744	SYNONYM
17346	(mL/h)/(ug/m2/day)	PKUDUG_(mL/h)/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	(mL/h)/(ug/m2/day)	PKUDUG	C120744	SYNONYM
17347	Liter per Hour per Milligram per Meter Squared per Day	PKUDUG_(mL/h)/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	(mL/h)/(ug/m2/day)	PKUDUG	C120744	PRIMARY
17348	(L/h)/mg	PKUDUG_(mL/h)/ug_PK UNITS OF MEASURE - DOSE UG	(mL/h)/ug	PKUDUG	C85673	SYNONYM
17349	(mL/h)/ug	PKUDUG_(mL/h)/ug_PK UNITS OF MEASURE - DOSE UG	(mL/h)/ug	PKUDUG	C85673	SYNONYM
17350	Liter per Milligram per Hour	PKUDUG_(mL/h)/ug_PK UNITS OF MEASURE - DOSE UG	(mL/h)/ug	PKUDUG	C85673	PRIMARY
17351	(L/min)/(mg/day)	PKUDUG_(mL/min)/(ug/day)_PK UNITS OF MEASURE - DOSE UG	(mL/min)/(ug/day)	PKUDUG	C120751	SYNONYM
17352	(mL/min)/(ug/day)	PKUDUG_(mL/min)/(ug/day)_PK UNITS OF MEASURE - DOSE UG	(mL/min)/(ug/day)	PKUDUG	C120751	SYNONYM
17353	Liter per Minute per Milligram per Day	PKUDUG_(mL/min)/(ug/day)_PK UNITS OF MEASURE - DOSE UG	(mL/min)/(ug/day)	PKUDUG	C120751	PRIMARY
17354	(L/min)/(mg/kg)	PKUDUG_(mL/min)/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	(mL/min)/(ug/kg)	PKUDUG	C120752	SYNONYM
17355	(mL/min)/(ug/kg)	PKUDUG_(mL/min)/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	(mL/min)/(ug/kg)	PKUDUG	C120752	SYNONYM
17356	Liter per Minute per Milligram per Kilogram	PKUDUG_(mL/min)/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	(mL/min)/(ug/kg)	PKUDUG	C120752	PRIMARY
17357	(L/min)/(mg/kg/day)	PKUDUG_(mL/min)/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	(mL/min)/(ug/kg/day)	PKUDUG	C120753	SYNONYM
17358	(mL/min)/(ug/kg/day)	PKUDUG_(mL/min)/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	(mL/min)/(ug/kg/day)	PKUDUG	C120753	SYNONYM
17359	Liter per Minute per Milligram per Kilogram per Day	PKUDUG_(mL/min)/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	(mL/min)/(ug/kg/day)	PKUDUG	C120753	PRIMARY
17360	(L/min)/(mg/m2)	PKUDUG_(mL/min)/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	(mL/min)/(ug/m2)	PKUDUG	C120754	SYNONYM
17361	(mL/min)/(ug/m2)	PKUDUG_(mL/min)/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	(mL/min)/(ug/m2)	PKUDUG	C120754	SYNONYM
17362	Liter per Minute per Milligram per Meter Squared	PKUDUG_(mL/min)/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	(mL/min)/(ug/m2)	PKUDUG	C120754	PRIMARY
17363	(L/min)/(mg/m2/day)	PKUDUG_(mL/min)/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	(mL/min)/(ug/m2/day)	PKUDUG	C120755	SYNONYM
17364	(mL/min)/(ug/m2/day)	PKUDUG_(mL/min)/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	(mL/min)/(ug/m2/day)	PKUDUG	C120755	SYNONYM
17365	Liter per Minute per Milligram per Meter Squared per Day	PKUDUG_(mL/min)/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	(mL/min)/(ug/m2/day)	PKUDUG	C120755	PRIMARY
17366	(L/min)/mg	PKUDUG_(mL/min)/ug_PK UNITS OF MEASURE - DOSE UG	(mL/min)/ug	PKUDUG	C85674	SYNONYM
17367	(mL/min)/ug	PKUDUG_(mL/min)/ug_PK UNITS OF MEASURE - DOSE UG	(mL/min)/ug	PKUDUG	C85674	SYNONYM
17368	Liter per Milligram per Minute	PKUDUG_(mL/min)/ug_PK UNITS OF MEASURE - DOSE UG	(mL/min)/ug	PKUDUG	C85674	PRIMARY
17369	day*g/mL/kg	PKUDUG_day*ng/mL/ug_PK UNITS OF MEASURE - DOSE UG	day*ng/mL/ug	PKUDUG	C112247	SYNONYM
17370	day*mg/mL/g	PKUDUG_day*ng/mL/ug_PK UNITS OF MEASURE - DOSE UG	day*ng/mL/ug	PKUDUG	C112247	SYNONYM
17371	day*ng/mL/ug	PKUDUG_day*ng/mL/ug_PK UNITS OF MEASURE - DOSE UG	day*ng/mL/ug	PKUDUG	C112247	SYNONYM
17372	day*ug/mL/mg	PKUDUG_day*ng/mL/ug_PK UNITS OF MEASURE - DOSE UG	day*ng/mL/ug	PKUDUG	C112247	SYNONYM
17373	Day Times Gram Per Milliliter Per Kilogram	PKUDUG_day*ng/mL/ug_PK UNITS OF MEASURE - DOSE UG	day*ng/mL/ug	PKUDUG	C112247	PRIMARY
17374	fg/mL/(ug/day)	PKUDUG_fg/mL/(ug/day)_PK UNITS OF MEASURE - DOSE UG	fg/mL/(ug/day)	PKUDUG	C119342	SYNONYM
17375	pg/mL/(mg/day)	PKUDUG_fg/mL/(ug/day)_PK UNITS OF MEASURE - DOSE UG	fg/mL/(ug/day)	PKUDUG	C119342	SYNONYM
17376	Femtogram per Milliliter per Microgram per Day	PKUDUG_fg/mL/(ug/day)_PK UNITS OF MEASURE - DOSE UG	fg/mL/(ug/day)	PKUDUG	C119342	PRIMARY
17377	fg/mL/(ug/kg)	PKUDUG_fg/mL/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	fg/mL/(ug/kg)	PKUDUG	C105479	SYNONYM
17378	pg/mL/(mg/kg)	PKUDUG_fg/mL/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	fg/mL/(ug/kg)	PKUDUG	C105479	SYNONYM
17379	Picogram Per Milliliter Per Milligram Per Kilogram	PKUDUG_fg/mL/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	fg/mL/(ug/kg)	PKUDUG	C105479	PRIMARY
17380	fg/mL/(ug/kg/day)	PKUDUG_fg/mL/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	fg/mL/(ug/kg/day)	PKUDUG	C105480	SYNONYM
17381	pg/mL/(mg/kg/day)	PKUDUG_fg/mL/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	fg/mL/(ug/kg/day)	PKUDUG	C105480	SYNONYM
17382	Picogram Per Milliliter Per Milligram Per Kilogram Per Day	PKUDUG_fg/mL/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	fg/mL/(ug/kg/day)	PKUDUG	C105480	PRIMARY
17383	fg/mL/(ug/m2)	PKUDUG_fg/mL/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	fg/mL/(ug/m2)	PKUDUG	C119345	SYNONYM
17384	pg/mL/(mg/m2)	PKUDUG_fg/mL/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	fg/mL/(ug/m2)	PKUDUG	C119345	SYNONYM
17385	Femtogram per Milliliter per Microgram per Meter Squared	PKUDUG_fg/mL/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	fg/mL/(ug/m2)	PKUDUG	C119345	PRIMARY
17386	fg/mL/(ug/m2/day)	PKUDUG_fg/mL/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	fg/mL/(ug/m2/day)	PKUDUG	C119346	SYNONYM
17387	pg/mL/(mg/m2/day)	PKUDUG_fg/mL/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	fg/mL/(ug/m2/day)	PKUDUG	C119346	SYNONYM
17388	Femtogram per Milliliter per Microgram per Meter Squared per Day	PKUDUG_fg/mL/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	fg/mL/(ug/m2/day)	PKUDUG	C119346	PRIMARY
17389	fg/mL/ug	PKUDUG_fg/mL/ug_PK UNITS OF MEASURE - DOSE UG	fg/mL/ug	PKUDUG	C119351	SYNONYM
17390	ng/mL/g	PKUDUG_fg/mL/ug_PK UNITS OF MEASURE - DOSE UG	fg/mL/ug	PKUDUG	C119351	SYNONYM
17391	pg/mL/mg	PKUDUG_fg/mL/ug_PK UNITS OF MEASURE - DOSE UG	fg/mL/ug	PKUDUG	C119351	SYNONYM
17392	ug/mL/kg	PKUDUG_fg/mL/ug_PK UNITS OF MEASURE - DOSE UG	fg/mL/ug	PKUDUG	C119351	SYNONYM
17393	Femtogram per Milliliter per Microgram	PKUDUG_fg/mL/ug_PK UNITS OF MEASURE - DOSE UG	fg/mL/ug	PKUDUG	C119351	PRIMARY
17394	Gram per Milliliter per Microgram per Day	PKUDUG_g/mL/(ug/day)_PK UNITS OF MEASURE - DOSE UG	g/mL/(ug/day)	PKUDUG	C119356	PRIMARY
17395	Gram per Milliliter per Microgram per Kilogram	PKUDUG_g/mL/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	g/mL/(ug/kg)	PKUDUG	C119357	PRIMARY
17396	Gram per Milliliter per Microgram per Kilogram per Day	PKUDUG_g/mL/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	g/mL/(ug/kg/day)	PKUDUG	C119358	PRIMARY
17397	Gram per Milliliter per Microgram per Meter Squared	PKUDUG_g/mL/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	g/mL/(ug/m2)	PKUDUG	C119359	PRIMARY
17398	Gram per Milliliter per Microgram per Meter Squared per Day	PKUDUG_g/mL/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	g/mL/(ug/m2/day)	PKUDUG	C119360	PRIMARY
17399	Gram per Milliliter per Microgram	PKUDUG_g/mL/ug_PK UNITS OF MEASURE - DOSE UG	g/mL/ug	PKUDUG	C119365	PRIMARY
17400	h*mmol/L/kg	PKUDUG_h*pmol/L/ug_PK UNITS OF MEASURE - DOSE UG	h*pmol/L/ug	PKUDUG	C112307	SYNONYM
17401	h*nmol/L/mg	PKUDUG_h*pmol/L/ug_PK UNITS OF MEASURE - DOSE UG	h*pmol/L/ug	PKUDUG	C112307	SYNONYM
17402	h*pmol/L/ug	PKUDUG_h*pmol/L/ug_PK UNITS OF MEASURE - DOSE UG	h*pmol/L/ug	PKUDUG	C112307	SYNONYM
17403	h*umol/L/g	PKUDUG_h*pmol/L/ug_PK UNITS OF MEASURE - DOSE UG	h*pmol/L/ug	PKUDUG	C112307	SYNONYM
17404	Hour Times Millimole Per Liter Per Kilogram	PKUDUG_h*pmol/L/ug_PK UNITS OF MEASURE - DOSE UG	h*pmol/L/ug	PKUDUG	C112307	PRIMARY
17405	h*mmol/L/mg	PKUDUG_h*umol/L/ug_PK UNITS OF MEASURE - DOSE UG	h*umol/L/ug	PKUDUG	C106531	SYNONYM
17406	h*mol/L/g	PKUDUG_h*umol/L/ug_PK UNITS OF MEASURE - DOSE UG	h*umol/L/ug	PKUDUG	C106531	SYNONYM
17407	h*umol/L/ug	PKUDUG_h*umol/L/ug_PK UNITS OF MEASURE - DOSE UG	h*umol/L/ug	PKUDUG	C106531	SYNONYM
17408	Hour times Mole Per Liter Per Gram	PKUDUG_h*umol/L/ug_PK UNITS OF MEASURE - DOSE UG	h*umol/L/ug	PKUDUG	C106531	PRIMARY
17409	International Unit per Milliliter per Microgram per Day	PKUDUG_IU/mL/(ug/day)_PK UNITS OF MEASURE - DOSE UG	IU/mL/(ug/day)	PKUDUG	C119372	PRIMARY
17410	International Unit per Milliliter per Microgram per Kilogram	PKUDUG_IU/mL/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	IU/mL/(ug/kg)	PKUDUG	C119373	PRIMARY
17411	International Unit per Milliliter per Microgram per Kilogram per Day	PKUDUG_IU/mL/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	IU/mL/(ug/kg/day)	PKUDUG	C119374	PRIMARY
17412	International Unit per Milliliter per Microgram per Meter Squared	PKUDUG_IU/mL/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	IU/mL/(ug/m2)	PKUDUG	C119375	PRIMARY
17413	International Unit per Milliliter per Microgram per Meter Squared per Day	PKUDUG_IU/mL/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	IU/mL/(ug/m2/day)	PKUDUG	C119376	PRIMARY
17414	International Unit per Milliliter per Microgram	PKUDUG_IU/mL/ug_PK UNITS OF MEASURE - DOSE UG	IU/mL/ug	PKUDUG	C119381	PRIMARY
17415	Liter per Microgram per Kilogram	PKUDUG_L/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	L/(ug/kg)	PKUDUG	C120810	PRIMARY
17416	Liter per Microgram per Kilogram per Day	PKUDUG_L/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	L/(ug/kg/day)	PKUDUG	C120811	PRIMARY
17417	Liter per Microgram per Meter Squared	PKUDUG_L/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	L/(ug/m2)	PKUDUG	C120812	PRIMARY
17418	Liter per Microgram per Meter Squared per Day	PKUDUG_L/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	L/(ug/m2/day)	PKUDUG	C120813	PRIMARY
17419	Liter per Microgram	PKUDUG_L/ug_PK UNITS OF MEASURE - DOSE UG	L/ug	PKUDUG	C120815	PRIMARY
17420	g/mL/(mg/day)	PKUDUG_mg/mL/(ug/day)_PK UNITS OF MEASURE - DOSE UG	mg/mL/(ug/day)	PKUDUG	C119353	SYNONYM
17421	mg/mL/(ug/day)	PKUDUG_mg/mL/(ug/day)_PK UNITS OF MEASURE - DOSE UG	mg/mL/(ug/day)	PKUDUG	C119353	SYNONYM
17422	Gram per Milliliter per Milligram per Day	PKUDUG_mg/mL/(ug/day)_PK UNITS OF MEASURE - DOSE UG	mg/mL/(ug/day)	PKUDUG	C119353	PRIMARY
17423	g/mL/(mg/kg)	PKUDUG_mg/mL/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	mg/mL/(ug/kg)	PKUDUG	C105462	SYNONYM
17424	mg/mL/(ug/kg)	PKUDUG_mg/mL/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	mg/mL/(ug/kg)	PKUDUG	C105462	SYNONYM
17425	Gram Per Milliliter Per Milligram Per Kilogram	PKUDUG_mg/mL/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	mg/mL/(ug/kg)	PKUDUG	C105462	PRIMARY
17426	g/mL/(mg/kg/day)	PKUDUG_mg/mL/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	mg/mL/(ug/kg/day)	PKUDUG	C105463	SYNONYM
17427	mg/mL/(ug/kg/day)	PKUDUG_mg/mL/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	mg/mL/(ug/kg/day)	PKUDUG	C105463	SYNONYM
17428	Gram Per Milliliter Per Milligram Per Kilogram Per Day	PKUDUG_mg/mL/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	mg/mL/(ug/kg/day)	PKUDUG	C105463	PRIMARY
17429	g/mL/(mg/m2)	PKUDUG_mg/mL/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	mg/mL/(ug/m2)	PKUDUG	C119354	SYNONYM
17430	mg/mL/(ug/m2)	PKUDUG_mg/mL/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	mg/mL/(ug/m2)	PKUDUG	C119354	SYNONYM
17431	Gram per Milliliter per Milligram per Meter Squared	PKUDUG_mg/mL/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	mg/mL/(ug/m2)	PKUDUG	C119354	PRIMARY
17432	g/mL/(mg/m2/day)	PKUDUG_mg/mL/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	mg/mL/(ug/m2/day)	PKUDUG	C119355	SYNONYM
17433	mg/mL/(ug/m2/day)	PKUDUG_mg/mL/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	mg/mL/(ug/m2/day)	PKUDUG	C119355	SYNONYM
17434	Gram per Milliliter per Milligram per Meter Squared per Day	PKUDUG_mg/mL/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	mg/mL/(ug/m2/day)	PKUDUG	C119355	PRIMARY
17435	g/mL/mg	PKUDUG_mg/mL/ug_PK UNITS OF MEASURE - DOSE UG	mg/mL/ug	PKUDUG	C119364	SYNONYM
17436	mg/mL/ug	PKUDUG_mg/mL/ug_PK UNITS OF MEASURE - DOSE UG	mg/mL/ug	PKUDUG	C119364	SYNONYM
17437	Gram per Milliliter per Milligram	PKUDUG_mg/mL/ug_PK UNITS OF MEASURE - DOSE UG	mg/mL/ug	PKUDUG	C119364	PRIMARY
17438	IU/mL/(mg/day)	PKUDUG_mIU/mL/(ug/day)_PK UNITS OF MEASURE - DOSE UG	mIU/mL/(ug/day)	PKUDUG	C119367	SYNONYM
17439	mIU/mL/(ug/day)	PKUDUG_mIU/mL/(ug/day)_PK UNITS OF MEASURE - DOSE UG	mIU/mL/(ug/day)	PKUDUG	C119367	SYNONYM
17440	International Unit per Milliliter per Milligram per Day	PKUDUG_mIU/mL/(ug/day)_PK UNITS OF MEASURE - DOSE UG	mIU/mL/(ug/day)	PKUDUG	C119367	PRIMARY
17441	IU/mL/(mg/kg)	PKUDUG_mIU/mL/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	mIU/mL/(ug/kg)	PKUDUG	C119368	SYNONYM
17442	mIU/mL/(ug/kg)	PKUDUG_mIU/mL/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	mIU/mL/(ug/kg)	PKUDUG	C119368	SYNONYM
17443	International Unit per Milliliter per Milligram per Kilogram	PKUDUG_mIU/mL/(ug/kg)_PK UNITS OF MEASURE - DOSE UG	mIU/mL/(ug/kg)	PKUDUG	C119368	PRIMARY
17444	IU/mL/(mg/kg/day)	PKUDUG_mIU/mL/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	mIU/mL/(ug/kg/day)	PKUDUG	C119369	SYNONYM
17445	mIU/mL/(ug/kg/day)	PKUDUG_mIU/mL/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	mIU/mL/(ug/kg/day)	PKUDUG	C119369	SYNONYM
17446	International Unit per Milliliter per Milligram per Kilogram per Day	PKUDUG_mIU/mL/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	mIU/mL/(ug/kg/day)	PKUDUG	C119369	PRIMARY
17447	IU/mL/(mg/m2)	PKUDUG_mIU/mL/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	mIU/mL/(ug/m2)	PKUDUG	C119370	SYNONYM
17448	mIU/mL/(ug/m2)	PKUDUG_mIU/mL/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	mIU/mL/(ug/m2)	PKUDUG	C119370	SYNONYM
17449	International Unit per Milliliter per Milligram per Meter Squared	PKUDUG_mIU/mL/(ug/m2)_PK UNITS OF MEASURE - DOSE UG	mIU/mL/(ug/m2)	PKUDUG	C119370	PRIMARY
17450	IU/mL/(mg/m2/day)	PKUDUG_mIU/mL/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	mIU/mL/(ug/m2/day)	PKUDUG	C119371	SYNONYM
17451	mIU/mL/(ug/m2/day)	PKUDUG_mIU/mL/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	mIU/mL/(ug/m2/day)	PKUDUG	C119371	SYNONYM
17452	International Unit per Milliliter per Milligram per Meter Squared per Day	PKUDUG_mIU/mL/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	mIU/mL/(ug/m2/day)	PKUDUG	C119371	PRIMARY
17453	IU/mL/mg	PKUDUG_mIU/mL/ug_PK UNITS OF MEASURE - DOSE UG	mIU/mL/ug	PKUDUG	C119380	SYNONYM
17454	mIU/mL/ug	PKUDUG_mIU/mL/ug_PK UNITS OF MEASURE - DOSE UG	mIU/mL/ug	PKUDUG	C119380	SYNONYM
17455	International Unit per Milliliter per Milligram	PKUDUG_mIU/mL/ug_PK UNITS OF MEASURE - DOSE UG	mIU/mL/ug	PKUDUG	C119380	PRIMARY
17456	L/(mg/kg/day)	PKUDUG_mL/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	mL/(ug/kg/day)	PKUDUG	C120808	SYNONYM
17457	mL/(ug/kg/day)	PKUDUG_mL/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	mL/(ug/kg/day)	PKUDUG	C120808	SYNONYM
17458	Liter per Milligram per Kilogram per Day	PKUDUG_mL/(ug/kg/day)_PK UNITS OF MEASURE - DOSE UG	mL/(ug/kg/day)	PKUDUG	C120808	PRIMARY
17459	L/(mg/m2/day)	PKUDUG_mL/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	mL/(ug/m2/day)	PKUDUG	C120809	SYNONYM
17460	mL/(ug/m2/day)	PKUDUG_mL/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	mL/(ug/m2/day)	PKUDUG	C120809	SYNONYM
17461	Liter per Milligram per Meter Squared per Day	PKUDUG_mL/(ug/m2/day)_PK UNITS OF MEASURE - DOSE UG	mL/(ug/m2/day)	PKUDUG	C120809	PRIMARY
17462	mmol/L/(ug/day)	PKUDUG_mmol/L/(ug/day)_PK UNITS OF MEASURE - DOSE UG	mmol/L/(ug/day)	PKUDUG	C119418	SYNONYM
17463	mol/L/(mg/day)	PKUDUG_mmol/L/(ug/day)_PK UNITS OF MEASURE - DOSE UG	mmol/L/(ug/day)	PKUDUG	C119418	SYNONYM
